match_id,batsman,opposition,venue,runs
575,SN Khan,Chennai Super Kings,JSCA International Stadium Complex,31
575,V Kohli,Chennai Super Kings,JSCA International Stadium Complex,12
576,AT Rayudu,Chennai Super Kings,Eden Gardens,36
576,DJ Bravo,Mumbai Indians,Eden Gardens,9
576,DR Smith,Mumbai Indians,Eden Gardens,57
576,F du Plessis,Mumbai Indians,Eden Gardens,1
576,HH Pandya,Chennai Super Kings,Eden Gardens,0
576,Harbhajan Singh,Chennai Super Kings,Eden Gardens,6
576,KA Pollard,Chennai Super Kings,Eden Gardens,36
576,LMP Simmons,Chennai Super Kings,Eden Gardens,68
576,MEK Hussey,Mumbai Indians,Eden Gardens,4
576,MM Sharma,Mumbai Indians,Eden Gardens,21
576,MS Dhoni,Mumbai Indians,Eden Gardens,18
576,P Negi,Mumbai Indians,Eden Gardens,3
576,PA Patel,Chennai Super Kings,Eden Gardens,0
576,R Ashwin,Mumbai Indians,Eden Gardens,2
576,RA Jadeja,Mumbai Indians,Eden Gardens,11
576,RG Sharma,Chennai Super Kings,Eden Gardens,50
576,SK Raina,Mumbai Indians,Eden Gardens,28
577,AM Rahane,Mumbai Indians,Wankhede Stadium,66
577,AT Rayudu,Rising Pune Supergiants,Wankhede Stadium,22
577,F du Plessis,Mumbai Indians,Wankhede Stadium,34
577,HH Pandya,Rising Pune Supergiants,Wankhede Stadium,9
577,Harbhajan Singh,Rising Pune Supergiants,Wankhede Stadium,45
577,JC Buttler,Rising Pune Supergiants,Wankhede Stadium,0
577,KA Pollard,Rising Pune Supergiants,Wankhede Stadium,1
577,KP Pietersen,Mumbai Indians,Wankhede Stadium,21
577,LMP Simmons,Rising Pune Supergiants,Wankhede Stadium,8
577,MJ McClenaghan,Rising Pune Supergiants,Wankhede Stadium,2
577,R Vinay Kumar,Rising Pune Supergiants,Wankhede Stadium,12
577,RG Sharma,Rising Pune Supergiants,Wankhede Stadium,7
577,S Gopal,Rising Pune Supergiants,Wankhede Stadium,2
578,A Mishra,Kolkata Knight Riders,Eden Gardens,3
578,CH Morris,Kolkata Knight Riders,Eden Gardens,11
578,CR Brathwaite,Kolkata Knight Riders,Eden Gardens,6
578,G Gambhir,Delhi Daredevils,Eden Gardens,38
578,KK Nair,Kolkata Knight Riders,Eden Gardens,3
578,MA Agarwal,Kolkata Knight Riders,Eden Gardens,9
578,MK Pandey,Delhi Daredevils,Eden Gardens,15
578,NM Coulter-Nile,Kolkata Knight Riders,Eden Gardens,7
578,P Negi,Kolkata Knight Riders,Eden Gardens,11
578,Q de Kock,Kolkata Knight Riders,Eden Gardens,17
578,RV Uthappa,Delhi Daredevils,Eden Gardens,35
578,SS Iyer,Kolkata Knight Riders,Eden Gardens,0
578,SV Samson,Kolkata Knight Riders,Eden Gardens,15
578,Z Khan,Kolkata Knight Riders,Eden Gardens,4
579,AJ Finch,Kings XI Punjab,"Punjab Cricket Association IS Bindra Stadium, Mohali",74
579,AR Patel,Gujarat Lions,"Punjab Cricket Association IS Bindra Stadium, Mohali",4
579,BB McCullum,Kings XI Punjab,"Punjab Cricket Association IS Bindra Stadium, Mohali",0
579,DA Miller,Gujarat Lions,"Punjab Cricket Association IS Bindra Stadium, Mohali",15
579,DJ Bravo,Kings XI Punjab,"Punjab Cricket Association IS Bindra Stadium, Mohali",2
579,GJ Maxwell,Gujarat Lions,"Punjab Cricket Association IS Bindra Stadium, Mohali",2
579,Ishan Kishan,Kings XI Punjab,"Punjab Cricket Association IS Bindra Stadium, Mohali",11
579,KD Karthik,Kings XI Punjab,"Punjab Cricket Association IS Bindra Stadium, Mohali",41
579,M Vijay,Gujarat Lions,"Punjab Cricket Association IS Bindra Stadium, Mohali",42
579,M Vohra,Gujarat Lions,"Punjab Cricket Association IS Bindra Stadium, Mohali",38
579,MP Stoinis,Gujarat Lions,"Punjab Cricket Association IS Bindra Stadium, Mohali",33
579,RA Jadeja,Kings XI Punjab,"Punjab Cricket Association IS Bindra Stadium, Mohali",8
579,SK Raina,Kings XI Punjab,"Punjab Cricket Association IS Bindra Stadium, Mohali",20
579,WP Saha,Gujarat Lions,"Punjab Cricket Association IS Bindra Stadium, Mohali",20
580,A Ashish Reddy,Royal Challengers Bangalore,M Chinnaswamy Stadium,32
580,AB de Villiers,Sunrisers Hyderabad,M Chinnaswamy Stadium,82
580,CH Gayle,Sunrisers Hyderabad,M Chinnaswamy Stadium,1
580,DA Warner,Royal Challengers Bangalore,M Chinnaswamy Stadium,58
580,DJ Hooda,Royal Challengers Bangalore,M Chinnaswamy Stadium,6
580,EJG Morgan,Royal Challengers Bangalore,M Chinnaswamy Stadium,22
580,KM Jadhav,Sunrisers Hyderabad,M Chinnaswamy Stadium,8
580,KV Sharma,Royal Challengers Bangalore,M Chinnaswamy Stadium,26
580,MC Henriques,Royal Challengers Bangalore,M Chinnaswamy Stadium,19
580,NV Ojha,Royal Challengers Bangalore,M Chinnaswamy Stadium,0
580,S Dhawan,Royal Challengers Bangalore,M Chinnaswamy Stadium,8
580,SN Khan,Sunrisers Hyderabad,M Chinnaswamy Stadium,35
580,SR Watson,Sunrisers Hyderabad,M Chinnaswamy Stadium,19
580,V Kohli,Sunrisers Hyderabad,M Chinnaswamy Stadium,75
581,AD Russell,Mumbai Indians,Eden Gardens,36
581,C Munro,Mumbai Indians,Eden Gardens,4
581,G Gambhir,Mumbai Indians,Eden Gardens,64
581,HH Pandya,Kolkata Knight Riders,Eden Gardens,9
581,JC Buttler,Kolkata Knight Riders,Eden Gardens,41
581,KA Pollard,Kolkata Knight Riders,Eden Gardens,1
581,MJ McClenaghan,Kolkata Knight Riders,Eden Gardens,20
581,MK Pandey,Mumbai Indians,Eden Gardens,52
581,PA Patel,Kolkata Knight Riders,Eden Gardens,23
581,RG Sharma,Kolkata Knight Riders,Eden Gardens,84
581,RV Uthappa,Mumbai Indians,Eden Gardens,8
581,SA Yadav,Mumbai Indians,Eden Gardens,4
581,YK Pathan,Mumbai Indians,Eden Gardens,9
582,AJ Finch,Rising Pune Supergiants,Saurashtra Cricket Association Stadium,50
582,AM Rahane,Gujarat Lions,Saurashtra Cricket Association Stadium,21
582,BB McCullum,Rising Pune Supergiants,Saurashtra Cricket Association Stadium,49
582,DJ Bravo,Rising Pune Supergiants,Saurashtra Cricket Association Stadium,22
582,F du Plessis,Gujarat Lions,Saurashtra Cricket Association Stadium,69
582,KP Pietersen,Gujarat Lions,Saurashtra Cricket Association Stadium,37
582,MR Marsh,Gujarat Lions,Saurashtra Cricket Association Stadium,7
582,MS Dhoni,Gujarat Lions,Saurashtra Cricket Association Stadium,22
582,R Bhatia,Gujarat Lions,Saurashtra Cricket Association Stadium,0
582,RA Jadeja,Rising Pune Supergiants,Saurashtra Cricket Association Stadium,4
582,SK Raina,Rising Pune Supergiants,Saurashtra Cricket Association Stadium,24
582,SPD Smith,Gujarat Lions,Saurashtra Cricket Association Stadium,5
583,AR Patel,Delhi Daredevils,Feroz Shah Kotla,11
583,DA Miller,Delhi Daredevils,Feroz Shah Kotla,9
583,GJ Maxwell,Delhi Daredevils,Feroz Shah Kotla,0
583,M Vijay,Delhi Daredevils,Feroz Shah Kotla,1
583,M Vohra,Delhi Daredevils,Feroz Shah Kotla,32
583,MG Johnson,Delhi Daredevils,Feroz Shah Kotla,4
583,MM Sharma,Delhi Daredevils,Feroz Shah Kotla,15
583,P Negi,Kings XI Punjab,Feroz Shah Kotla,8
583,P Sahu,Delhi Daredevils,Feroz Shah Kotla,18
583,Q de Kock,Kings XI Punjab,Feroz Shah Kotla,59
583,SE Marsh,Delhi Daredevils,Feroz Shah Kotla,13
583,SS Iyer,Kings XI Punjab,Feroz Shah Kotla,3
583,SV Samson,Kings XI Punjab,Feroz Shah Kotla,33
583,Sandeep Sharma,Delhi Daredevils,Feroz Shah Kotla,1
583,WP Saha,Delhi Daredevils,Feroz Shah Kotla,3
584,A Ashish Reddy,Kolkata Knight Riders,"Rajiv Gandhi International Stadium, Uppal",13
584,AD Russell,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",2
584,B Kumar,Kolkata Knight Riders,"Rajiv Gandhi International Stadium, Uppal",0
584,DA Warner,Kolkata Knight Riders,"Rajiv Gandhi International Stadium, Uppal",13
584,DJ Hooda,Kolkata Knight Riders,"Rajiv Gandhi International Stadium, Uppal",6
584,EJG Morgan,Kolkata Knight Riders,"Rajiv Gandhi International Stadium, Uppal",51
584,G Gambhir,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",90
584,KV Sharma,Kolkata Knight Riders,"Rajiv Gandhi International Stadium, Uppal",2
584,MC Henriques,Kolkata Knight Riders,"Rajiv Gandhi International Stadium, Uppal",6
584,MK Pandey,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",11
584,NV Ojha,Kolkata Knight Riders,"Rajiv Gandhi International Stadium, Uppal",37
584,RV Uthappa,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",38
584,S Dhawan,Kolkata Knight Riders,"Rajiv Gandhi International Stadium, Uppal",6
585,AD Nath,Mumbai Indians,Wankhede Stadium,12
585,AJ Finch,Mumbai Indians,Wankhede Stadium,67
585,AT Rayudu,Gujarat Lions,Wankhede Stadium,20
585,BB McCullum,Mumbai Indians,Wankhede Stadium,6
585,DJ Bravo,Mumbai Indians,Wankhede Stadium,2
585,DS Kulkarni,Mumbai Indians,Wankhede Stadium,6
585,HH Pandya,Gujarat Lions,Wankhede Stadium,2
585,Harbhajan Singh,Gujarat Lions,Wankhede Stadium,8
585,JC Buttler,Gujarat Lions,Wankhede Stadium,16
585,JP Faulkner,Mumbai Indians,Wankhede Stadium,7
585,KA Pollard,Gujarat Lions,Wankhede Stadium,1
585,KD Karthik,Mumbai Indians,Wankhede Stadium,9
585,KH Pandya,Gujarat Lions,Wankhede Stadium,20
585,P Kumar,Mumbai Indians,Wankhede Stadium,0
585,PA Patel,Gujarat Lions,Wankhede Stadium,34
585,RG Sharma,Gujarat Lions,Wankhede Stadium,7
585,SK Raina,Mumbai Indians,Wankhede Stadium,27
585,TG Southee,Gujarat Lions,Wankhede Stadium,25
586,AM Rahane,Kings XI Punjab,"Punjab Cricket Association IS Bindra Stadium, Mohali",9
586,DA Miller,Rising Pune Supergiants,"Punjab Cricket Association IS Bindra Stadium, Mohali",7
586,F du Plessis,Kings XI Punjab,"Punjab Cricket Association IS Bindra Stadium, Mohali",67
586,GJ Maxwell,Rising Pune Supergiants,"Punjab Cricket Association IS Bindra Stadium, Mohali",32
586,IK Pathan,Kings XI Punjab,"Punjab Cricket Association IS Bindra Stadium, Mohali",2
586,KP Pietersen,Kings XI Punjab,"Punjab Cricket Association IS Bindra Stadium, Mohali",15
586,M Vijay,Rising Pune Supergiants,"Punjab Cricket Association IS Bindra Stadium, Mohali",53
586,M Vohra,Rising Pune Supergiants,"Punjab Cricket Association IS Bindra Stadium, Mohali",51
586,MS Dhoni,Kings XI Punjab,"Punjab Cricket Association IS Bindra Stadium, Mohali",1
586,NLTC Perera,Kings XI Punjab,"Punjab Cricket Association IS Bindra Stadium, Mohali",8
586,R Ashwin,Kings XI Punjab,"Punjab Cricket Association IS Bindra Stadium, Mohali",1
586,SE Marsh,Rising Pune Supergiants,"Punjab Cricket Association IS Bindra Stadium, Mohali",4
586,SPD Smith,Kings XI Punjab,"Punjab Cricket Association IS Bindra Stadium, Mohali",38
586,WP Saha,Rising Pune Supergiants,"Punjab Cricket Association IS Bindra Stadium, Mohali",4
587,AB de Villiers,Delhi Daredevils,M Chinnaswamy Stadium,55
587,CH Gayle,Delhi Daredevils,M Chinnaswamy Stadium,0
587,D Wiese,Delhi Daredevils,M Chinnaswamy Stadium,5
587,JP Duminy,Royal Challengers Bangalore,M Chinnaswamy Stadium,7
587,KK Nair,Royal Challengers Bangalore,M Chinnaswamy Stadium,54
587,KM Jadhav,Delhi Daredevils,M Chinnaswamy Stadium,9
587,Q de Kock,Royal Challengers Bangalore,M Chinnaswamy Stadium,108
587,SN Khan,Delhi Daredevils,M Chinnaswamy Stadium,1
587,SR Watson,Delhi Daredevils,M Chinnaswamy Stadium,33
587,SS Iyer,Royal Challengers Bangalore,M Chinnaswamy Stadium,0
587,SV Samson,Royal Challengers Bangalore,M Chinnaswamy Stadium,9
587,V Kohli,Delhi Daredevils,M Chinnaswamy Stadium,79
588,AT Rayudu,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",54
588,DA Warner,Mumbai Indians,"Rajiv Gandhi International Stadium, Uppal",90
588,DJ Hooda,Mumbai Indians,"Rajiv Gandhi International Stadium, Uppal",17
588,EJG Morgan,Mumbai Indians,"Rajiv Gandhi International Stadium, Uppal",11
588,HH Pandya,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",2
588,Harbhajan Singh,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",1
588,JC Buttler,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",11
588,KH Pandya,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",49
588,MC Henriques,Mumbai Indians,"Rajiv Gandhi International Stadium, Uppal",20
588,MJ Guptill,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",2
588,PA Patel,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",10
588,RG Sharma,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",5
588,S Dhawan,Mumbai Indians,"Rajiv Gandhi International Stadium, Uppal",2
589,AR Patel,Kolkata Knight Riders,"Punjab Cricket Association IS Bindra Stadium, Mohali",9
589,DA Miller,Kolkata Knight Riders,"Punjab Cricket Association IS Bindra Stadium, Mohali",6
589,G Gambhir,Kings XI Punjab,"Punjab Cricket Association IS Bindra Stadium, Mohali",34
589,GJ Maxwell,Kolkata Knight Riders,"Punjab Cricket Association IS Bindra Stadium, Mohali",4
589,KJ Abbott,Kolkata Knight Riders,"Punjab Cricket Association IS Bindra Stadium, Mohali",12
589,M Vijay,Kolkata Knight Riders,"Punjab Cricket Association IS Bindra Stadium, Mohali",26
589,M Vohra,Kolkata Knight Riders,"Punjab Cricket Association IS Bindra Stadium, Mohali",8
589,MK Pandey,Kings XI Punjab,"Punjab Cricket Association IS Bindra Stadium, Mohali",12
589,MM Sharma,Kolkata Knight Riders,"Punjab Cricket Association IS Bindra Stadium, Mohali",1
589,P Sahu,Kolkata Knight Riders,"Punjab Cricket Association IS Bindra Stadium, Mohali",1
589,RV Uthappa,Kings XI Punjab,"Punjab Cricket Association IS Bindra Stadium, Mohali",53
589,SA Yadav,Kings XI Punjab,"Punjab Cricket Association IS Bindra Stadium, Mohali",11
589,SE Marsh,Kolkata Knight Riders,"Punjab Cricket Association IS Bindra Stadium, Mohali",56
589,Shakib Al Hasan,Kings XI Punjab,"Punjab Cricket Association IS Bindra Stadium, Mohali",11
589,WP Saha,Kolkata Knight Riders,"Punjab Cricket Association IS Bindra Stadium, Mohali",8
589,YK Pathan,Kings XI Punjab,"Punjab Cricket Association IS Bindra Stadium, Mohali",12
590,AB de Villiers,Mumbai Indians,Wankhede Stadium,29
590,AT Rayudu,Royal Challengers Bangalore,Wankhede Stadium,31
590,HH Pandya,Royal Challengers Bangalore,Wankhede Stadium,2
590,JC Buttler,Royal Challengers Bangalore,Wankhede Stadium,28
590,KA Pollard,Royal Challengers Bangalore,Wankhede Stadium,40
590,KL Rahul,Mumbai Indians,Wankhede Stadium,23
590,KW Richardson,Mumbai Indians,Wankhede Stadium,1
590,PA Patel,Royal Challengers Bangalore,Wankhede Stadium,5
590,RG Sharma,Royal Challengers Bangalore,Wankhede Stadium,62
590,SN Khan,Mumbai Indians,Wankhede Stadium,28
590,SR Watson,Mumbai Indians,Wankhede Stadium,5
590,STR Binny,Mumbai Indians,Wankhede Stadium,1
590,TM Head,Mumbai Indians,Wankhede Stadium,37
590,V Kohli,Mumbai Indians,Wankhede Stadium,33
591,AD Nath,Sunrisers Hyderabad,Saurashtra Cricket Association Stadium,5
591,AJ Finch,Sunrisers Hyderabad,Saurashtra Cricket Association Stadium,0
591,BB McCullum,Sunrisers Hyderabad,Saurashtra Cricket Association Stadium,18
591,DA Warner,Gujarat Lions,Saurashtra Cricket Association Stadium,74
591,DJ Bravo,Sunrisers Hyderabad,Saurashtra Cricket Association Stadium,8
591,DW Steyn,Sunrisers Hyderabad,Saurashtra Cricket Association Stadium,1
591,KD Karthik,Sunrisers Hyderabad,Saurashtra Cricket Association Stadium,8
591,P Kumar,Sunrisers Hyderabad,Saurashtra Cricket Association Stadium,1
591,RA Jadeja,Sunrisers Hyderabad,Saurashtra Cricket Association Stadium,14
591,S Dhawan,Gujarat Lions,Saurashtra Cricket Association Stadium,53
591,SK Raina,Sunrisers Hyderabad,Saurashtra Cricket Association Stadium,75
592,AB de Villiers,Rising Pune Supergiants,Maharashtra Cricket Association Stadium,83
592,AM Rahane,Royal Challengers Bangalore,Maharashtra Cricket Association Stadium,60
592,Ankit Sharma,Royal Challengers Bangalore,Maharashtra Cricket Association Stadium,3
592,F du Plessis,Royal Challengers Bangalore,Maharashtra Cricket Association Stadium,2
592,KL Rahul,Rising Pune Supergiants,Maharashtra Cricket Association Stadium,7
592,KP Pietersen,Royal Challengers Bangalore,Maharashtra Cricket Association Stadium,0
592,M Ashwin,Royal Challengers Bangalore,Maharashtra Cricket Association Stadium,0
592,MS Dhoni,Royal Challengers Bangalore,Maharashtra Cricket Association Stadium,41
592,NLTC Perera,Royal Challengers Bangalore,Maharashtra Cricket Association Stadium,34
592,R Ashwin,Royal Challengers Bangalore,Maharashtra Cricket Association Stadium,0
592,R Bhatia,Royal Challengers Bangalore,Maharashtra Cricket Association Stadium,21
592,SN Khan,Rising Pune Supergiants,Maharashtra Cricket Association Stadium,2
592,SPD Smith,Royal Challengers Bangalore,Maharashtra Cricket Association Stadium,4
592,SR Watson,Rising Pune Supergiants,Maharashtra Cricket Association Stadium,1
592,V Kohli,Rising Pune Supergiants,Maharashtra Cricket Association Stadium,80
593,AT Rayudu,Delhi Daredevils,Feroz Shah Kotla,25
593,HH Pandya,Delhi Daredevils,Feroz Shah Kotla,2
593,Harbhajan Singh,Delhi Daredevils,Feroz Shah Kotla,0
593,JC Buttler,Delhi Daredevils,Feroz Shah Kotla,2
593,JP Duminy,Mumbai Indians,Feroz Shah Kotla,49
593,KA Pollard,Delhi Daredevils,Feroz Shah Kotla,19
593,KH Pandya,Delhi Daredevils,Feroz Shah Kotla,36
593,KK Nair,Mumbai Indians,Feroz Shah Kotla,5
593,P Negi,Mumbai Indians,Feroz Shah Kotla,10
593,PA Patel,Delhi Daredevils,Feroz Shah Kotla,1
593,Q de Kock,Mumbai Indians,Feroz Shah Kotla,9
593,RG Sharma,Delhi Daredevils,Feroz Shah Kotla,65
593,SS Iyer,Mumbai Indians,Feroz Shah Kotla,19
593,SV Samson,Mumbai Indians,Feroz Shah Kotla,60
593,TG Southee,Delhi Daredevils,Feroz Shah Kotla,1
594,AP Tare,Kings XI Punjab,"Rajiv Gandhi International Stadium, Uppal",0
594,AR Patel,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",36
594,DA Miller,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",9
594,DA Warner,Kings XI Punjab,"Rajiv Gandhi International Stadium, Uppal",59
594,DJ Hooda,Kings XI Punjab,"Rajiv Gandhi International Stadium, Uppal",5
594,EJG Morgan,Kings XI Punjab,"Rajiv Gandhi International Stadium, Uppal",25
594,GJ Maxwell,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",1
594,M Vijay,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",2
594,M Vohra,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",25
594,MC Henriques,Kings XI Punjab,"Rajiv Gandhi International Stadium, Uppal",5
594,NS Naik,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",22
594,NV Ojha,Kings XI Punjab,"Rajiv Gandhi International Stadium, Uppal",2
594,R Dhawan,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",3
594,S Dhawan,Kings XI Punjab,"Rajiv Gandhi International Stadium, Uppal",45
594,SE Marsh,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",40
595,AB de Villiers,Gujarat Lions,Saurashtra Cricket Association Stadium,20
595,BB McCullum,Royal Challengers Bangalore,Saurashtra Cricket Association Stadium,42
595,DJ Bravo,Royal Challengers Bangalore,Saurashtra Cricket Association Stadium,4
595,DR Smith,Royal Challengers Bangalore,Saurashtra Cricket Association Stadium,32
595,KD Karthik,Royal Challengers Bangalore,Saurashtra Cricket Association Stadium,50
595,KL Rahul,Gujarat Lions,Saurashtra Cricket Association Stadium,51
595,RA Jadeja,Royal Challengers Bangalore,Saurashtra Cricket Association Stadium,12
595,SK Raina,Royal Challengers Bangalore,Saurashtra Cricket Association Stadium,28
595,SR Watson,Gujarat Lions,Saurashtra Cricket Association Stadium,6
595,V Kohli,Gujarat Lions,Saurashtra Cricket Association Stadium,100
596,AD Russell,Rising Pune Supergiants,Maharashtra Cricket Association Stadium,17
596,AM Rahane,Kolkata Knight Riders,Maharashtra Cricket Association Stadium,67
596,F du Plessis,Kolkata Knight Riders,Maharashtra Cricket Association Stadium,4
596,G Gambhir,Rising Pune Supergiants,Maharashtra Cricket Association Stadium,11
596,JA Morkel,Kolkata Knight Riders,Maharashtra Cricket Association Stadium,16
596,MS Dhoni,Kolkata Knight Riders,Maharashtra Cricket Association Stadium,23
596,NLTC Perera,Kolkata Knight Riders,Maharashtra Cricket Association Stadium,12
596,PP Chawla,Rising Pune Supergiants,Maharashtra Cricket Association Stadium,8
596,R Bhatia,Kolkata Knight Riders,Maharashtra Cricket Association Stadium,1
596,R Sathish,Rising Pune Supergiants,Maharashtra Cricket Association Stadium,10
596,RV Uthappa,Rising Pune Supergiants,Maharashtra Cricket Association Stadium,0
596,SA Yadav,Rising Pune Supergiants,Maharashtra Cricket Association Stadium,60
596,SPD Smith,Kolkata Knight Riders,Maharashtra Cricket Association Stadium,31
596,Shakib Al Hasan,Rising Pune Supergiants,Maharashtra Cricket Association Stadium,3
596,UT Yadav,Rising Pune Supergiants,Maharashtra Cricket Association Stadium,7
596,YK Pathan,Rising Pune Supergiants,Maharashtra Cricket Association Stadium,36
597,AR Patel,Mumbai Indians,"Punjab Cricket Association IS Bindra Stadium, Mohali",0
597,AT Rayudu,Kings XI Punjab,"Punjab Cricket Association IS Bindra Stadium, Mohali",65
597,DA Miller,Mumbai Indians,"Punjab Cricket Association IS Bindra Stadium, Mohali",30
597,GJ Maxwell,Mumbai Indians,"Punjab Cricket Association IS Bindra Stadium, Mohali",56
597,HH Pandya,Kings XI Punjab,"Punjab Cricket Association IS Bindra Stadium, Mohali",4
597,JC Buttler,Kings XI Punjab,"Punjab Cricket Association IS Bindra Stadium, Mohali",24
597,KA Pollard,Kings XI Punjab,"Punjab Cricket Association IS Bindra Stadium, Mohali",10
597,M Vijay,Mumbai Indians,"Punjab Cricket Association IS Bindra Stadium, Mohali",19
597,M Vohra,Mumbai Indians,"Punjab Cricket Association IS Bindra Stadium, Mohali",7
597,MG Johnson,Mumbai Indians,"Punjab Cricket Association IS Bindra Stadium, Mohali",1
597,NS Naik,Mumbai Indians,"Punjab Cricket Association IS Bindra Stadium, Mohali",1
597,PA Patel,Kings XI Punjab,"Punjab Cricket Association IS Bindra Stadium, Mohali",81
597,RG Sharma,Kings XI Punjab,"Punjab Cricket Association IS Bindra Stadium, Mohali",0
597,SE Marsh,Mumbai Indians,"Punjab Cricket Association IS Bindra Stadium, Mohali",45
598,AM Rahane,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",0
598,AP Tare,Rising Pune Supergiants,"Rajiv Gandhi International Stadium, Uppal",8
598,B Kumar,Rising Pune Supergiants,"Rajiv Gandhi International Stadium, Uppal",21
598,Bipul Sharma,Rising Pune Supergiants,"Rajiv Gandhi International Stadium, Uppal",5
598,DA Warner,Rising Pune Supergiants,"Rajiv Gandhi International Stadium, Uppal",0
598,DJ Hooda,Rising Pune Supergiants,"Rajiv Gandhi International Stadium, Uppal",1
598,EJG Morgan,Rising Pune Supergiants,"Rajiv Gandhi International Stadium, Uppal",0
598,F du Plessis,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",30
598,MC Henriques,Rising Pune Supergiants,"Rajiv Gandhi International Stadium, Uppal",1
598,MS Dhoni,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",5
598,NV Ojha,Rising Pune Supergiants,"Rajiv Gandhi International Stadium, Uppal",18
598,S Dhawan,Rising Pune Supergiants,"Rajiv Gandhi International Stadium, Uppal",56
598,SPD Smith,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",46
599,BB McCullum,Delhi Daredevils,Feroz Shah Kotla,60
599,CH Morris,Gujarat Lions,Feroz Shah Kotla,82
599,DJ Bravo,Delhi Daredevils,Feroz Shah Kotla,7
599,DR Smith,Delhi Daredevils,Feroz Shah Kotla,53
599,Ishan Kishan,Delhi Daredevils,Feroz Shah Kotla,2
599,JP Duminy,Gujarat Lions,Feroz Shah Kotla,48
599,JP Faulkner,Delhi Daredevils,Feroz Shah Kotla,22
599,KD Karthik,Delhi Daredevils,Feroz Shah Kotla,19
599,KK Nair,Gujarat Lions,Feroz Shah Kotla,9
599,P Negi,Gujarat Lions,Feroz Shah Kotla,3
599,Q de Kock,Gujarat Lions,Feroz Shah Kotla,5
599,RA Jadeja,Delhi Daredevils,Feroz Shah Kotla,4
599,RR Pant,Gujarat Lions,Feroz Shah Kotla,20
599,SK Raina,Delhi Daredevils,Feroz Shah Kotla,2
599,SV Samson,Gujarat Lions,Feroz Shah Kotla,1
600,AD Russell,Mumbai Indians,Wankhede Stadium,22
600,AT Rayudu,Kolkata Knight Riders,Wankhede Stadium,32
600,CA Lynn,Mumbai Indians,Wankhede Stadium,10
600,G Gambhir,Mumbai Indians,Wankhede Stadium,59
600,JC Buttler,Kolkata Knight Riders,Wankhede Stadium,15
600,KA Pollard,Kolkata Knight Riders,Wankhede Stadium,51
600,KH Pandya,Kolkata Knight Riders,Wankhede Stadium,6
600,PA Patel,Kolkata Knight Riders,Wankhede Stadium,1
600,RG Sharma,Kolkata Knight Riders,Wankhede Stadium,68
600,RV Uthappa,Mumbai Indians,Wankhede Stadium,36
600,SA Yadav,Mumbai Indians,Wankhede Stadium,21
600,Shakib Al Hasan,Mumbai Indians,Wankhede Stadium,6
600,YK Pathan,Mumbai Indians,Wankhede Stadium,19
601,AM Rahane,Gujarat Lions,Maharashtra Cricket Association Stadium,53
601,BB McCullum,Rising Pune Supergiants,Maharashtra Cricket Association Stadium,43
601,DJ Bravo,Rising Pune Supergiants,Maharashtra Cricket Association Stadium,7
601,DR Smith,Rising Pune Supergiants,Maharashtra Cricket Association Stadium,63
601,Ishan Kishan,Rising Pune Supergiants,Maharashtra Cricket Association Stadium,0
601,JP Faulkner,Rising Pune Supergiants,Maharashtra Cricket Association Stadium,9
601,KD Karthik,Rising Pune Supergiants,Maharashtra Cricket Association Stadium,33
601,MS Dhoni,Gujarat Lions,Maharashtra Cricket Association Stadium,30
601,NLTC Perera,Gujarat Lions,Maharashtra Cricket Association Stadium,3
601,RA Jadeja,Rising Pune Supergiants,Maharashtra Cricket Association Stadium,0
601,SK Raina,Rising Pune Supergiants,Maharashtra Cricket Association Stadium,34
601,SPD Smith,Gujarat Lions,Maharashtra Cricket Association Stadium,101
601,SS Tiwary,Gujarat Lions,Maharashtra Cricket Association Stadium,1
602,AD Russell,Delhi Daredevils,Feroz Shah Kotla,17
